,AATF,ACTN1,B3GALT4,BGN,CALM1,CBL,CBLB,CCND1,CDK1,CDKN1A,COL4A1,CTSB,DAP,DDX6,DVL2,FKBP1A,FLT1,FXR2,ITGA4,ITGA5,ITGA7,ITGB1,ITGB5,LAMP1,MXD1,NAPA,NFKB2,PDGFRB,POLDIP3,RABIF,RAC1,SERPINF1,SH3KBP1,SLC25A3,SMARCA4,SMARCB1,SOX10,SPARC,TOMM34,TRIM8,VANGL1,VANGL2,VCP
cell_10_Pos34,0.025428583518046565,0.11019052857820179,0.0,0.32138904168642185,0.16034134607212697,0.009182544048183482,0.005650796337343682,0.002825398168671841,0.17093658920464636,0.0,0.03602382665056597,0.0014126990843359205,0.13915085980708816,0.05297621566259701,0.014126990843359204,0.0727540028432999,0.0014126990843359205,0.02966668077105433,0.0,0.0,0.0,0.016246039469863086,0.025428583518046565,0.07911114872281154,0.0021190486265038806,0.0,0.019777787180702885,0.0,0.045912720240917415,0.0,0.0656905074216203,0.002825398168671841,0.014833340385527164,0.2761826709876724,0.04450002115658149,0.0007063495421679603,0.0,0.016952389012031045,0.006357145879511641,0.02825398168671841,0.017658738554199003,0.003531747710839801,0.0939444891083387
cell_10_Pos36,0.032871036497482964,0.09150585835785799,0.0,0.35269733755407395,0.10660876701886367,0.017768127836477278,0.010660876701886366,0.0017768127836477277,0.008884063918238639,0.0,0.09683629670880116,0.0008884063918238638,0.10572036062703981,0.056858009076727285,0.013326095877357958,0.055969602684903426,0.006218844742767047,0.019544940620125004,0.0008884063918238638,0.0,0.0,0.006218844742767047,0.019544940620125004,0.11193920536980685,0.0017768127836477277,0.0,0.027540598146539783,0.0,0.03375944288930682,0.0,0.05063916433396024,0.0044420319591193195,0.014214502269181821,0.267410323938983,0.03908988124025001,0.0,0.0,0.014214502269181821,0.014214502269181821,0.031094223713835235,0.009772470310062502,0.0026652191754715916,0.09150585835785799
cell_10_Pos37,0.023825658231093404,0.11787980583273633,0.0,0.32945894450687846,0.1823579226149072,0.010075197079721054,0.006414600292986686,0.020150394159442107,0.007330971763413355,0.0,0.02840751558322675,0.0010075197079721053,0.13928846350485374,0.07959405692979632,0.010080086174693362,0.05339854452252159,0.0036654858817066773,0.039293268610912105,0.0,0.0,0.0018327429408533386,0.018135354743497895,0.01466194352682671,0.12090236495665263,0.0018327429408533386,0.0010075197079721053,0.012829200585973371,0.0010075197079721053,0.0329893729353601,0.0,0.05040043087346682,0.006045118247832632,0.01557831499725338,0.26094760436477527,0.03115662999450676,0.0,0.0,0.005037598539860527,0.004581857352133347,0.039293268610912105,0.005498228822560016,0.011082716787693158,0.09438626145394693
cell_10_Pos39,0.006829830137831437,0.09067682328063922,0.0009756900196902053,0.29733562982721234,0.10342314208716176,0.010543816660539445,0.0029270700590706155,0.0,0.0029270700590706155,0.0010543816660539445,0.05171157104358088,0.0,0.08390934169335765,0.05271908330269722,0.012683970255972668,0.06326289996323667,0.0019513800393804106,0.020033251655024946,0.0,0.0,0.0,0.0094894349944855,0.017562420354423694,0.07696986162193795,0.0009756900196902053,0.0,0.04293036086636903,0.0,0.0185381103741139,0.0,0.038051910767918,0.002108763332107889,0.007805520157521642,0.2298552031997599,0.022440870452874722,0.0031631449981618332,0.0,0.014761343324755222,0.004878450098451026,0.02741392331740256,0.003902760078760821,0.007380671662377611,0.04878450098451026
cell_10_Pos40,0.02881869869511867,0.08820268388506015,0.002619881699556243,0.26373475775532845,0.1816451311692328,0.01135282069807705,0.03231187429452699,0.014845996297485373,0.03580504989393531,0.0,0.03842493159349156,0.0017465877997041618,0.10392197408239762,0.08383621438579977,0.01921246579674578,0.08034303878639144,0.0017465877997041618,0.02794540479526659,0.0,0.0,0.0,0.010479526798224972,0.017465877997041617,0.06724363028861022,0.0,0.0,0.025325523095710345,0.0,0.034931755994083234,0.0,0.06113057298964566,0.008732938998520809,0.007859645098668728,0.2654813455550326,0.03580504989393531,0.0008732938998520809,0.0,0.012226114597929131,0.013972702397633294,0.048904458391716525,0.010479526798224972,0.006113057298964566,0.12400773377899547
cell_10_Pos45,0.0,0.15845584228780785,0.0,0.3303972881745781,0.0,0.015171304048832667,0.0,0.021071255623378703,0.0,0.003371400899740593,0.0,0.0008428502249351482,0.0,0.06405661709507125,0.0,0.11294193014130985,0.0,0.04129966102182226,0.0,0.0008428502249351482,0.0,0.025285506748054444,0.0,0.10788482879169897,0.0,0.0008428502249351482,0.0,0.0,0.0,0.0008428502249351482,0.0,0.004214251124675741,0.0,0.2992118298519776,0.0,0.0,0.0,0.020228405398443554,0.0,0.056470965070654924,0.0,0.010114202699221777,0.0
cell_10_Pos48,0.032474097119505906,0.11479215725964877,0.0007552115609187418,0.25526150759053473,0.19408937115611666,0.010572961852862385,0.0037760578045937096,0.01963550058388729,0.05210959770339319,0.0007552115609187418,0.055130443947068154,0.0022656346827562256,0.10950567633321757,0.09968792604127392,0.02039071214480603,0.093646233553924,0.0037760578045937096,0.0377605780459371,0.0007552115609187418,0.0,0.0007552115609187418,0.021901135266643515,0.023411558388481,0.0740107329700367,0.0015104231218374836,0.0,0.023411558388481,0.0,0.03851578960685583,0.0,0.10346398384586765,0.004531269365512451,0.02492198151031848,0.2907564509537156,0.03473973180226213,0.0022656346827562256,0.0007552115609187418,0.017369865901131064,0.02039071214480603,0.04455748209420577,0.007552115609187419,0.009817750291943645,0.14877667750099213
cell_10_Pos54,0.012441215840622041,0.050496699588407114,0.0007318362259189437,0.1705178406391139,0.12441215840622043,0.012441215840622041,0.007318362259189437,0.004391017355513662,0.10977543388784154,0.0,0.03366446639227141,0.0007318362259189437,0.11123910633967944,0.0234187592294062,0.01024570716286521,0.050496699588407114,0.0007318362259189437,0.018295905647973593,0.0007318362259189437,0.0007318362259189437,0.0,0.004391017355513662,0.017564069422054646,0.09587054559538162,0.0007318362259189437,0.0,0.010977543388784157,0.0007318362259189437,0.03732364752186613,0.0,0.06147424297719127,0.002195508677756831,0.006586526033270494,0.2363831009718188,0.026346104133081975,0.0036591811295947187,0.0007318362259189437,0.01610039697021676,0.006586526033270494,0.019027741873892536,0.0036591811295947187,0.004391017355513662,0.08489300220659747
cell_10_Pos6,0.028176875035784633,0.13120620336931535,0.0,0.3686269523233145,0.09079215289308383,0.0114545098179561,0.010435879642883198,0.005206595371798228,0.11375108810742686,0.0,0.0636588658215875,0.004165276297438582,0.11896902792886846,0.08122288780005235,0.019828171321478075,0.09788399298980668,0.0,0.03644616760258759,0.0,0.0,0.0010435879642883197,0.019785062412833267,0.013566643535748157,0.0708096970564559,0.0,0.0,0.015653819464324797,0.0,0.03443840282151455,0.0010413190743596456,0.07826909732162399,0.005206595371798228,0.012523055571459838,0.33530474194380583,0.03965634264295615,0.005206595371798228,0.0,0.0114545098179561,0.006261527785729919,0.02811561500771043,0.009392291678594879,0.005206595371798228,0.07200756953589406
cell_11_Pos1,0.019314340668551463,0.07768730515292693,0.0004952395043218324,0.36046174886555477,0.14300672712278756,0.01736539762241896,0.0034666765302528266,0.0045698414795839375,0.10003837987301013,0.00365587318366715,0.06834305159641287,0.001827936591833575,0.11782315253512685,0.06214984412234155,0.01439061405009183,0.07768730515292693,0.004497066890653697,0.027419048877503627,0.0008994133781307393,0.0009139682959167875,0.0008994133781307393,0.01736539762241896,0.03417152579820643,0.07676019975842031,0.0017988267562614787,0.0,0.03507712174709883,0.0009139682959167875,0.0296806414783144,0.0,0.02921913075498811,0.0036305499885739335,0.018887680940745527,0.2842441400301209,0.03237888161270662,0.0045698414795839375,0.0,0.015559499951031144,0.015290027428222568,0.02467714398975326,0.008994133781307393,0.0073117463673343,0.09084075119120467
cell_11_Pos11,0.019314340668551463,0.054976899826976705,0.0004952395043218324,0.36046174886555477,0.1010288588816538,0.007261099977147867,0.0034666765302528266,0.0005186499983677047,0.10003837987301013,0.0,0.06834305159641287,0.0005186499983677047,0.08468595523903333,0.042529299866151796,0.011390508599402147,0.06068204980902146,0.0,0.0217832999314436,0.0,0.0,0.0,0.006223799980412456,0.03417152579820643,0.07676019975842031,0.0004952395043218324,0.0,0.011885748103723977,0.0,0.024761975216091622,0.0,0.02921913075498811,0.0036305499885739335,0.005447634547540156,0.19708699937972782,0.03070484926795361,0.001555949995103114,0.0,0.015559499951031144,0.005447634547540156,0.014522199954295734,0.0029714370259309943,0.005186499983677048,0.06883829110073471
cell_11_Pos23,0.0,0.0,0.0,0.0,0.4351973707115651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4351973707115651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_11_Pos26,0.04267065599750067,0.08068633134072853,0.0007758301090454666,0.3297277963443233,0.10939204537541078,0.011637451635681998,0.006206640872363733,0.009309961308545599,0.010085791417591066,0.0007758301090454666,0.06594555926886467,0.0023274903271363998,0.10784038515731985,0.03801567534322787,0.007758301090454667,0.06827304959600106,0.0007758301090454666,0.0256023935985004,0.0,0.0,0.0007758301090454666,0.006206640872363733,0.023274903271363997,0.06594555926886467,0.0015516602180909332,0.0,0.026378223707545865,0.0,0.03646401512513693,0.0,0.061290578614591855,0.007758301090454667,0.017844092508045733,0.26455806718450414,0.018619922617091198,0.0023274903271363998,0.0,0.02482656348945493,0.009309961308545599,0.0279298839256368,0.0046549806542727995,0.0038791505452273334,0.08611714210404679
cell_11_Pos35,0.03389762851106213,0.14867042372057063,0.0,0.2701450382239637,0.15338676901255613,0.015410958556400615,0.007626966414988979,0.02266317434764796,0.05169388347936974,0.0009065269739059184,0.08643895270320842,0.0018130539478118368,0.0906761562670912,0.05620467238216694,0.014406492117201405,0.09246575133840368,0.0025423221383296594,0.05348509146044919,0.0,0.0,0.0,0.024476228295459798,0.01101672926609519,0.10606365594699246,0.0,0.0,0.02372833995774349,0.0,0.0271181028088497,0.0,0.06694781630934771,0.004532634869529592,0.017796254968307616,0.2202860546591382,0.04321947635160421,0.0,0.0,0.01631748553030653,0.01355905140442485,0.059830780277790624,0.01355905140442485,0.007252215791247347,0.11440449622483469
cell_11_Pos48,0.019836622404020902,0.10290247872085842,0.0024795778005026127,0.2789525025565439,0.21572326864372732,0.01363767790276437,0.0049591556010052254,0.02355598910477482,0.028515144705780048,0.003719366700753919,0.04463240040904702,0.0,0.1599327681324185,0.09670353421960189,0.01363767790276437,0.11406057882312019,0.01735704460351829,0.026035566905277432,0.0012397889002513064,0.0,0.0012397889002513064,0.01735704460351829,0.028515144705780048,0.10414226762110973,0.0024795778005026127,0.0,0.04959155601005225,0.0,0.038433455907790494,0.0,0.09794332311985321,0.003719366700753919,0.021076411304272208,0.29630954716006225,0.04711197820954964,0.003719366700753919,0.0012397889002513064,0.01363767790276437,0.018596833503769596,0.050831344910303555,0.008678522301759145,0.0012397889002513064,0.1351369901273924
cell_11_Pos53,0.03985315673985109,0.11164235006968269,0.0,0.15071717259407166,0.13018697868351356,0.013955293758710336,0.00797063134797022,0.013024940841462981,0.09121944764899251,0.0009303529172473558,0.057565670846451575,0.0,0.10096133040762277,0.0483783516968625,0.01859813981193051,0.058612233786583416,0.0,0.026049881682925963,0.0,0.0,0.0,0.012094587924215625,0.0292256482758908,0.06977646879355168,0.0008856257053300243,0.0,0.026568771159900726,0.0,0.02391189404391066,0.0,0.072621307837062,0.006512470420731491,0.019483765517260537,0.25119528765678606,0.02479751974924068,0.0037214116689894233,0.0,0.019537411262194472,0.0053137542319801456,0.04930870461410986,0.007085005642640195,0.007442823337978847,0.10007570470229275
cell_11_Pos6,0.016451692402049092,0.08938038909479579,0.0,0.38944312391303876,0.10179484673767876,0.010640522511285212,0.005141153875640341,0.0021281045022570424,0.014395230851792956,0.0,0.05552446185691568,0.005320261255642606,0.12544415456562433,0.04788235130078345,0.01131053852640875,0.07022744857448239,0.0,0.029793463031598594,0.0,0.0,0.0,0.013832679264670774,0.02467753860307364,0.06809934407222536,0.0020564615502561365,0.0,0.021592846277689433,0.0,0.038044538679738525,0.0,0.05758092340717182,0.0031921567533855634,0.01850815395230523,0.30431894382275704,0.032903384804098185,0.0010640522511285212,0.0,0.007448365757899649,0.003084692325384205,0.03617777653836972,0.01131053852640875,0.00851241800902817,0.06580676960819637
cell_12_Pos18,0.012213999879643247,0.09661903578669809,0.0007633749924777029,0.42193267004099344,0.12290337378891017,0.010636958068260339,0.006870374932299326,0.010636958068260339,0.011450624887165544,0.006204892206485198,0.045802499548662175,0.0044320658617751415,0.08778812413493582,0.041661419100686325,0.008397124917254731,0.055844029858366784,0.0038168749623885144,0.02038750296416565,0.0,0.0,0.0,0.02925163468771593,0.01068724989468784,0.0593896825477869,0.0015267499849554059,0.0008864131723550282,0.03282512467654122,0.0008864131723550282,0.00534362494734392,0.0,0.02977162470663041,0.0044320658617751415,0.014504124857076356,0.22248970626111209,0.013740749864598651,0.003545652689420113,0.0,0.02570598199829582,0.006870374932299326,0.06204892206485198,0.01068724989468784,0.003545652689420113,0.035878624646452036
cell_12_Pos19,0.017779734971003387,0.08198433347740451,0.0004938815269723163,0.23706313294671183,0.1506338657265565,0.013334801228252542,0.006420459850640113,0.004938815269723163,0.09778854234051863,0.0019755261078892652,0.1091478174608819,0.0009877630539446326,0.12939696006674686,0.042473811319619206,0.014322564282197173,0.06469848003337343,0.003457170688806214,0.017779734971003387,0.0,0.0,0.0,0.005926578323667796,0.022224668713754236,0.07605775515373671,0.0009877630539446326,0.0,0.00938374901247401,0.0,0.02568183940256045,0.0,0.06272295392548417,0.005432696796695479,0.027657365510449713,0.16890748222453217,0.024694076348615812,0.0,0.0,0.028645128564394346,0.007902104431557061,0.026669602456505084,0.011853156647335591,0.002963289161833898,0.048400389643287
cell_12_Pos26,0.03586236841966618,0.08721075956600641,0.0,0.24370109448818614,0.08476559808284735,0.00815053827719686,0.00407526913859843,0.007335484449477174,0.003260215310878744,0.000815053827719686,0.08965592104916546,0.0,0.11899785884707417,0.029341937797908696,0.006520430621757488,0.03586236841966618,0.0,0.021191399520711838,0.0,0.0,0.0,0.003260215310878744,0.03260215310878744,0.03667742224738587,0.000815053827719686,0.000815053827719686,0.010595699760355919,0.0,0.02526666865931027,0.0,0.061129037078976455,0.00407526913859843,0.01222580741579529,0.2200645334843152,0.0350473145919465,0.0024451614831590583,0.0,0.04319785286914336,0.009780645932636233,0.017116130382113407,0.00815053827719686,0.004890322966318117,0.09699140549864264
cell_12_Pos27,0.030974155783897034,0.18944321923395574,0.0,0.2670247280630995,0.12819858921668495,0.024356985330080023,0.0034415728648774483,0.020748543058957056,0.042159267594748744,0.0009021105677807415,0.07657499624352322,0.0009021105677807415,0.08345814197327812,0.061343518609090424,0.014626684675729154,0.10103638359144305,0.0017207864324387241,0.03879075441457189,0.0,0.0009021105677807415,0.0,0.014433769084491864,0.014626684675729154,0.08570050393917045,0.0,0.0009021105677807415,0.011185111810851708,0.0,0.023230616837922775,0.0009021105677807415,0.026672189702800223,0.006314773974465191,0.014626684675729154,0.2561994012497306,0.027532582919019586,0.002706331703342225,0.0,0.015335879652272606,0.01634747110816788,0.055930855202405975,0.0034415728648774483,0.009021105677807416,0.07657499624352322
cell_12_Pos37,0.020249038569081487,0.10752887202124262,0.0,0.2762379643304336,0.08975249527917199,0.012977622485322384,0.000547271312677878,0.01915744271642828,0.05034896076636478,0.0006179820231105897,0.045970790264941754,0.0,0.08592159609042684,0.04511268768707306,0.007114527064812413,0.05932627421861661,0.003283627876067268,0.021011388785760053,0.0,0.0,0.0,0.02224735283198123,0.01094542625355756,0.07910169895815548,0.000547271312677878,0.0,0.01696541069301422,0.0,0.018059953318369973,0.0006179820231105897,0.04268716238887448,0.0030899101155529487,0.010398154940879683,0.2002261754878311,0.02517448038318239,0.0006179820231105897,0.0,0.012977622485322384,0.004378170501423024,0.03831488543285656,0.001641813938033634,0.004325874161774128,0.06895618539741263
cell_12_Pos40,0.021854163148146404,0.10653904534721371,0.0,0.22605400006363932,0.11336847133100945,0.014341794565971075,0.0034147129918978753,0.012292966770832352,0.004097655590277451,0.0027317703935183005,0.06487954684605964,0.0,0.0519036374768477,0.054635407870366005,0.010927081574073202,0.06966014503471665,0.0027317703935183005,0.0191223927546281,0.0006829425983795751,0.0,0.0,0.006146483385416176,0.012975909369211926,0.036195957714117474,0.0006829425983795751,0.0,0.015707679762730225,0.0,0.015024737164350653,0.0,0.05668423566550473,0.0034147129918978753,0.015707679762730225,0.21717574628470487,0.03209830212384003,0.0027317703935183005,0.0006829425983795751,0.011610024172452776,0.006829425983795751,0.036878900312497055,0.005463540787036601,0.0013658851967591503,0.09151430818286305
cell_12_Pos45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4131753350851968,0.0,0.2065876675425984,0.0,0.0,0.0,0.2065876675425984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_12_Pos48,0.030470190270493743,0.11264737009091627,0.0018466781982117422,0.21698468828987968,0.13296083027124542,0.010156730090164582,0.013850086486588066,0.004616695495529355,0.0895638926132695,0.0,0.06832709333383445,0.0,0.1375775257667748,0.06001704144188161,0.01569676468479981,0.06001704144188161,0.0,0.03693356396423484,0.0,0.0,0.0,0.023083477477646778,0.027700172973176132,0.07294378882936381,0.0009233390991058711,0.0,0.020313460180329163,0.0009233390991058711,0.04339693765797594,0.0,0.08033050162221078,0.004616695495529355,0.00923339099105871,0.22529474018183254,0.033240207567811354,0.0009233390991058711,0.0,0.013850086486588066,0.006463373693741097,0.022160138378540903,0.005540034594635226,0.0036933563964234844,0.1523509513524687
cell_12_Pos53,0.023658296732244892,0.08816396464179943,0.0,0.17632792928359886,0.08233087262821223,0.017227441366788394,0.005677991215738774,0.007093652327501103,0.004731659346448978,0.003040136711786187,0.03312161542514285,0.002026757807857458,0.08422353636679182,0.04357529286893535,0.009463318692897956,0.056749218620008826,0.0009463318692897957,0.021280956982503308,0.0,0.0,0.0,0.007093652327501103,0.03974593851017142,0.05978935533179502,0.0009463318692897957,0.0,0.05299458468022856,0.0,0.024604628601534687,0.0,0.050155589072359175,0.0050668945196436456,0.011355982431477549,0.20774267530538945,0.029336287947983666,0.003040136711786187,0.0,0.012160546847144748,0.007570654954318365,0.040535156157149164,0.005677991215738774,0.003040136711786187,0.07854554515105304
cell_12_Pos6,0.023285027062916866,0.09529169777852908,0.0010584103210416757,0.3069211124768575,0.06667985022562557,0.00935378628500899,0.008467282568333406,0.011107621213448176,0.14923585526687627,0.0023384465712522474,0.04498243864427121,0.0017538349284391857,0.08414362052281323,0.05086121292473638,0.0058212567657292165,0.07307645535163274,0.0010584103210416757,0.02513830064096166,0.0,0.0,0.0,0.0122768444990743,0.00740887224729173,0.06547650399506293,0.0015876154815625135,0.0,0.011113308370937595,0.0,0.025931052865521054,0.0,0.056624952175729645,0.0023384465712522474,0.014288539334062622,0.22156781262615044,0.03281071995229195,0.0017538349284391857,0.0,0.011692232856261238,0.0026460258026041895,0.019876795855644103,0.013230129013020946,0.008184562999382866,0.048686874767917075
