,AATF,ACTN1,B3GALT4,BGN,CALM1,CBL,CBLB,CCND1,CDK1,CDKN1A,COL4A1,CTSB,DAP,DDX6,DVL2,FKBP1A,FLT1,FXR2,ITGA4,ITGA5,ITGA7,ITGB1,ITGB5,LAMP1,MXD1,NAPA,NFKB2,PDGFRB,POLDIP3,RABIF,RAC1,SERPINF1,SH3KBP1,SLC25A3,SMARCA4,SMARCB1,SOX10,SPARC,TOMM34,TRIM8,VANGL1,VANGL2,VCP
cell_16_Pos7,0.0,0.08341404476304606,0.0,0.3605340379202769,0.0,0.019463277111377415,0.0,0.002780468158768202,0.0,0.004634113597947003,0.0,0.03521926334439723,0.0,0.04448749054029123,0.0,0.03614608606398663,0.0,0.018536454391788013,0.0,0.005560936317536404,0.0,0.06858488124961565,0.0,0.11956013082703269,0.0,0.022243745270145616,0.0,0.018536454391788013,0.0,0.006487759037125805,0.0,0.08156039932386726,0.0,0.24746166613037,0.0,0.016682808952609214,0.0,0.2817541067551778,0.0,0.06302394493207925,0.0,0.009268227195894006,0.0
cell_16_Pos8,0.01283057198895216,0.0855371465930144,0.0,0.2894006793063654,0.0584503835052265,0.014256191098835734,0.01283057198895216,0.0014256191098835733,0.0028512382197671466,0.00427685732965072,0.0698553363842951,0.06700409816452794,0.10977267146103514,0.02851238219767147,0.011404952879068586,0.0427685732965072,0.0,0.03564047774708933,0.0,0.0014256191098835733,0.0,0.08411152748313083,0.045619811516274346,0.13543381543893948,0.00427685732965072,0.03136362041743861,0.03564047774708933,0.022809905758137173,0.05417352617557579,0.00855371465930144,0.0427685732965072,0.1482643874278916,0.0484710497360415,0.30650810862496825,0.02993800130755504,0.027086763087787895,0.0,0.2024379136034674,0.00855371465930144,0.06272724083487723,0.03849171596685648,0.01710742931860288,0.13685943454882304
cell_16_Pos9,0.026657065248742333,0.1410112309445372,0.0,0.3009501438950526,0.13042921210991784,0.016088529705081428,0.005712228267587643,0.056783046017934456,0.007616304356783524,0.0028391523008967226,0.11043641317336109,0.07949626442510824,0.06664266312185584,0.0369089799116574,0.011424456535175286,0.12681546944005362,0.001904076089195881,0.02365960250747269,0.0009520380445979405,0.03596259581135849,0.0009520380445979405,0.09463841002989076,0.03712948373931968,0.10883417153437437,0.0009520380445979405,0.0378553640119563,0.02760910329334027,0.054890277817336644,0.03332133156092792,0.012302993303885798,0.06854673921105171,0.1381720786436405,0.024752989159546452,0.2280785681720367,0.03712948373931968,0.027445138908668322,0.0009520380445979405,0.26498754808369407,0.01713668480276293,0.049211973215543194,0.01713668480276293,0.012302993303885798,0.08092323379082494
cell_17_Pos0,0.030470776279416533,0.13929497727733273,0.004352968039916648,0.27858995455466545,0.1741187215966659,0.021764840199583236,0.006529452059874972,0.021764840199583236,0.013058904119749944,0.006529452059874972,0.13276552521745777,0.12623607315758278,0.12623607315758278,0.052235616478999776,0.019588356179624913,0.09794178089812458,0.006529452059874972,0.04788264843908312,0.0,0.03700022833929151,0.0,0.09358881285820793,0.06311803657879139,0.14364794531724936,0.0,0.05876506853887474,0.05005913245904145,0.019588356179624913,0.06529452059874971,0.013058904119749944,0.054412100498958095,0.1719422375767076,0.026117808239499888,0.23070730611558232,0.03482374431933318,0.03917671235924983,0.0,0.2851194066145404,0.01741187215966659,0.07617694069854133,0.021764840199583236,0.008705936079833295,0.10229474893804122
cell_17_Pos1,0.018429137203083566,0.17669042964331047,0.003071522867180594,0.5511359856875351,0.1788592255438793,0.04367492716769146,0.01075033003513208,0.15717860305693263,0.23917222020402465,0.07832383311310515,0.11682777003740698,0.09755913293188921,0.16517821565007854,0.09115566229170219,0.01689337576949327,0.1691024970819413,0.0077885180024938,0.03847553107629962,0.0008989984064570008,0.025046416018164864,0.0011908475988301572,0.12032293061599669,0.09150937120849639,0.18121984916365508,0.005475520960776085,0.05528350866140389,0.0573998708043708,0.03685827440616713,0.07678807167951485,0.010839903659098801,0.08630384701987208,0.3092687890938618,0.041978994032616644,0.4650318669753386,0.05511359856875351,0.06178745085686317,0.0008989984064570008,0.39747573246218154,0.019053561581282515,0.07903082058915598,0.046794564822526565,0.024591679749440296,0.17781934632560095
cell_17_Pos10,0.014290171185961886,0.17669042964331047,0.0011908475988301572,0.28075350477065897,0.08931356991226179,0.03468769170911617,0.0023816951976603144,0.15717860305693263,0.009526780790641258,0.02276379768410748,0.0666874655344888,0.09755913293188921,0.08216848431928084,0.06395543158868293,0.0166718663836222,0.1691024970819413,0.0011908475988301572,0.037939662806845804,0.0,0.024931778415927242,0.0011908475988301572,0.12032293061599669,0.026198647174263456,0.1528426415932931,0.0011908475988301572,0.05528350866140389,0.0333437327672444,0.017343845854558084,0.05239729434852691,0.010839903659098801,0.07978678912162053,0.08671922927279041,0.02143525677894283,0.4650318669753386,0.034534580366074555,0.06178745085686317,0.0,0.1907823044001389,0.019053561581282515,0.06070346049095329,0.017862713982452358,0.014091874756828443,0.1500467974525998
cell_17_Pos12,0.0134528947315802,0.10479096948809839,0.0007080470911357998,0.2711820359050114,0.13240480604239457,0.011328753458172797,0.004248282546814799,0.0311540720099752,0.0063724238202221995,0.021241412734074,0.11682777003740698,0.0538115789263208,0.06160009692881459,0.04531501383269119,0.009912659275901198,0.08567369802743179,0.0077885180024938,0.016285083096123396,0.0,0.009912659275901198,0.0,0.11824386421967858,0.0474391551060986,0.09912659275901199,0.0014160941822715996,0.04319087255928379,0.022657506916345594,0.023365554007481398,0.0403586841947406,0.004956329637950599,0.050979390561777596,0.1670991135080488,0.019117271460666597,0.2945475899124928,0.025489695280888798,0.033278213283382596,0.0,0.3795132408487888,0.0134528947315802,0.038234542921333194,0.008496565093629598,0.014868988913851798,0.0771771329338022
cell_17_Pos13,0.014572847258927582,0.10565314262722497,0.002732408861048922,0.26595446247542837,0.10565314262722497,0.025502482703123268,0.0036432118147318956,0.017305256119976506,0.002732408861048922,0.0018216059073659478,0.0,0.0,0.0,0.0,0.010018832490512714,0.04645095063783167,0.0009108029536829739,0.027324088610489218,0.0,0.0036432118147318956,0.0009108029536829739,0.06557781266517412,0.027324088610489218,0.10838555148827389,0.0018216059073659478,0.014572847258927582,0.021859270888391374,0.013662044305244609,0.051004965406246536,0.002732408861048922,0.061023797896759255,0.05373737426729546,0.022770073842074346,0.30147577766906436,0.03461051223995301,0.026413285656806243,0.0,0.16030131984820342,0.008197226583146765,0.05829138903571033,0.010018832490512714,0.024591679749440296,0.11931518693246958
cell_17_Pos14,0.011438671401062049,0.08423021668054781,0.0,0.5511359856875351,0.1788592255438793,0.04367492716769146,0.009358912964505313,0.01663806749245389,0.23917222020402465,0.008319033746226945,0.08319033746226945,0.06135287387842372,0.13310453993963112,0.05095408169564004,0.007279154527948577,0.07383142449776413,0.001039879218278368,0.03847553107629962,0.0,0.017677946710732258,0.0,0.10710755948267191,0.09150937120849639,0.14246345290413642,0.002079758436556736,0.019757705147288994,0.046794564822526565,0.029116618111794307,0.06967190762465066,0.006239275309670209,0.07591118293432086,0.11958611010201232,0.023917222020402466,0.4201112041844607,0.05511359856875351,0.04991420247736167,0.0,0.28180726815343776,0.009358912964505313,0.07903082058915598,0.046794564822526565,0.011438671401062049,0.17781934632560095
cell_17_Pos15,0.013045425182811545,0.06533847656912574,0.0006522712591405772,0.2722436523713572,0.04044081806671579,0.00980077148536886,0.003261356295702886,0.022868466799194007,0.11545201286788216,0.03593616211301915,0.0006522712591405772,0.0,0.0006522712591405772,0.0,0.007827255109686926,0.06424950195964031,0.0006522712591405772,0.0021779492189708577,0.0,0.025046416018164864,0.0,0.10236361329163031,0.029352206661325975,0.1502784961089892,0.0,0.044647958988902586,0.0573998708043708,0.026135390627650294,0.04370217436241868,0.00980077148536886,0.06848848220976061,0.3092687890938618,0.0143499677010927,0.20363825197377522,0.049572615694683866,0.04029206055096087,0.0,0.39747573246218154,0.016306781478514432,0.0566266796932423,0.022829494069920207,0.005444873047427145,0.10762475775819524
cell_17_Pos16,0.018429137203083566,0.11978939182004317,0.003071522867180594,0.325581423921143,0.0,0.0,0.01075033003513208,0.0552874116092507,0.007678807167951485,0.07832383311310515,0.0,0.0,0.006143045734361188,0.0,0.01689337576949327,0.11518210751927227,0.0,0.0,0.0,0.012286091468722376,0.0,0.09675297031618872,0.029179467238215646,0.18121984916365508,0.003071522867180594,0.032250990105396234,0.03839403583975742,0.03685827440616713,0.07678807167951485,0.006143045734361188,0.07371654881233426,0.0998244931833693,0.02610794437103505,0.3885476426983452,0.04146555870693802,0.047608604441299204,0.0,0.18582713346442592,0.013821852902312675,0.06450198021079247,0.02610794437103505,0.01689337576949327,0.15511190479262002
cell_17_Pos17,0.015282972909769012,0.07911185976821607,0.0008989984064570008,0.2553155474337882,0.09619282949089906,0.018878966535597015,0.0008989984064570008,0.0008989984064570008,0.1285567721233511,0.014383974503312013,0.01168697928394101,0.0017979968129140016,0.0008989984064570008,0.004494992032285003,0.005393990438742005,0.10518281355546909,0.0017979968129140016,0.03236394263245203,0.0008989984064570008,0.01078798087748401,0.0008989984064570008,0.06922287729718905,0.03685893466473703,0.1267587753104371,0.0008989984064570008,0.034161939445366024,0.03775793307119403,0.017979968129140014,0.05843489641970505,0.005393990438742005,0.08630384701987208,0.1015868199296411,0.026969952193710022,0.3533063737376013,0.029666947413081027,0.029666947413081027,0.0008989984064570008,0.23643658089819122,0.014383974503312013,0.06562688367136106,0.014383974503312013,0.01078798087748401,0.1150717960264961
cell_17_Pos20,0.02324957972368813,0.09511191705145144,0.0,0.25785897511726835,0.17190598341151223,0.062703411982068,0.0,0.0,0.035226635944982015,0.0,0.0,0.0,0.0,0.0,0.006340794470096763,0.05495355207417195,0.0,0.026772243318186333,0.0,0.011272523502394244,0.0,0.10708897327274533,0.03381757050718274,0.13738388018542988,0.002113598156698921,0.03945383225837986,0.029590374193784894,0.019022383410290288,0.05213542119857338,0.008454392626795685,0.11131616958614318,0.11554336589954102,0.037340234101680934,0.3529708921687198,0.050726355760774104,0.04227196313397842,0.0,0.2811085548409565,0.014795187096892447,0.06552154285766655,0.030294906912684536,0.02113598156698921,0.1359748147476306
cell_17_Pos23,0.01704450934993605,0.0,0.0,0.0,0.13148621498522095,0.0,0.006087324767834304,0.0,0.008522254674968026,0.0,0.10104959114604944,0.0,0.0,0.0,0.012174649535668608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03287155374630524,0.0,0.003652394860700582,0.0,0.019479439257069773,0.0,0.06696057244617734,0.0,0.07670029207471223,0.0,0.030436623839171516,0.0,0.0340890186998721,0.0,0.0,0.0,0.01826197430350291,0.0,0.014609579442802329,0.0,0.14853072433515702
cell_17_Pos24,0.02488035687097773,0.10890660731120029,0.0019138736054598253,0.35597831345004277,0.0019138736054598253,0.0,0.0038277472109196505,0.03901132202192249,0.009569368027299126,0.026007548014614995,0.07081332340201353,0.08615000279841217,0.10526304830029039,0.08127358754567186,0.0019138736054598253,0.13166321182398844,0.0038277472109196505,0.042262265523749364,0.0019138736054598253,0.03413490676918218,0.0019138736054598253,0.12191038131850779,0.030621977687357204,0.11540849431485405,0.0019138736054598253,0.0568915112819703,0.09952142748391092,0.032509435018268744,0.04976071374195546,0.004876415252740312,0.09377980666753144,0.09265188980206593,0.038277472109196506,0.3543528416991293,0.038277472109196506,0.04063679377283593,0.0019138736054598253,0.2308169886297081,0.026794230476437555,0.06501887003653749,0.02488035687097773,0.022756604512788124,0.16076538285862532
cell_17_Pos25,0.022260487363986992,0.10176222794965482,0.0007950174058566783,0.17728888150603925,0.17092874225918583,0.021465469958130316,0.014310313305420208,0.06121634025096424,0.09858215832622812,0.011925261087850176,0.062011357656820906,0.08347682761495123,0.09301703648523137,0.04134090510454727,0.014310313305420208,0.13753801121320536,0.003975087029283392,0.03418574845183717,0.0,0.027030591799127063,0.0007950174058566783,0.11209745422579165,0.016695365522990245,0.1279978023429252,0.0015900348117133566,0.050086096568970735,0.025440556987413706,0.02305550476984367,0.0588312880333942,0.013515295899563531,0.07393661874467108,0.12879281974878187,0.0294156440166971,0.38876351146391575,0.05644623581582416,0.04929107916311406,0.0,0.28382121389083415,0.03339073104598049,0.07870672317981116,0.012720278493706853,0.012720278493706853,0.14787323748934217
cell_17_Pos26,0.010114063495249133,0.08596953970961764,0.002022812699049827,0.2113839270507069,0.0010114063495249134,0.0,0.0050570317476245664,0.030342190485747402,0.007079844446674394,0.010114063495249133,0.04146766033052145,0.09608360320486677,0.0010114063495249134,0.0,0.007079844446674394,0.09001516510771729,0.009102657145724221,0.02427375238859792,0.0010114063495249134,0.018205314291448442,0.0010114063495249134,0.10316344765154116,0.05461594287434532,0.16283642227351106,0.002022812699049827,0.04045625398099653,0.03944484763147162,0.03539922223337197,0.047536098427670925,0.00303421904857474,0.06270719367054463,0.1577793905258865,0.05057031747624567,0.27004549532315186,0.03539922223337197,0.02427375238859792,0.0010114063495249134,0.3924256636156664,0.015171095242873701,0.05360453652482041,0.013148282543823874,0.018205314291448442,0.10720907304964082
cell_17_Pos27,0.010219188513043487,0.08788502121217398,0.0010219188513043488,0.0,0.0010219188513043488,0.0010219188513043488,0.006131513107826092,0.025547971282608717,0.009197269661739138,0.06131513107826092,0.0010219188513043488,0.0010219188513043488,0.0010219188513043488,0.0010219188513043488,0.010219188513043487,0.11036723594086965,0.00817535081043479,0.027591808985217414,0.0010219188513043488,0.018394539323478277,0.0010219188513043488,0.1195645056026088,0.039854835200869604,0.11649874904869575,0.0,0.050074023713913084,0.02963564668782611,0.019416458174782623,0.048030186011304384,0.01635070162086958,0.07357815729391311,0.16452893506000016,0.01532878276956523,0.465994996194783,0.03270140324173916,0.052117861416521784,0.0010219188513043488,0.3055537365400003,0.00817535081043479,0.06438088763217396,0.02248221472869567,0.009197269661739138,0.13080561296695664
cell_17_Pos28,0.010664262236178368,0.06689400857239158,0.0,0.0,0.0,0.0,0.006786348695749871,0.019389567702142486,0.07658879242346282,0.021328524472356735,0.0,0.0,0.0,0.0,0.012603219006392618,0.10082575205114094,0.0,0.03684017863407073,0.0,0.018420089317035364,0.0,0.11730688459796206,0.03877913540428497,0.12797114683414043,0.0019389567702142486,0.04459600571492772,0.019389567702142486,0.027145394782999484,0.05526026795110609,0.007755827080856995,0.06301609503196309,0.16965871739374674,0.014542175776606867,0.37131022149602866,0.03393174347874935,0.0475044408702491,0.0,0.4100893569003136,0.012603219006392618,0.05041287602557047,0.013572697391499742,0.01551165416171399,0.09888679528092668
cell_17_Pos3,0.03189462162818034,0.19022863613950416,0.0022781872591557386,0.4337602166342966,0.19539158093314318,0.033345947960464396,0.01507607720229979,0.07973655407045085,0.2549236742831586,0.050192332716770725,0.17252903509979403,0.16312508132950485,0.14968070649465554,0.08119013416460898,0.02847734073944673,0.15505845642859528,0.012530029925356564,0.05353740059015986,0.0,0.03226649960363832,0.0010894174114664896,0.1837397894096071,0.06632558251858989,0.21152483073496234,0.004349471473104051,0.0761847907308127,0.05779162927548253,0.03674795788192142,0.07439220741949946,0.01613324980181916,0.10137933303243037,0.2841244548431486,0.052881207683740585,0.4321808797992607,0.06991074914121637,0.07528849907515608,0.0,0.49475299392245425,0.027338247109868864,0.0888493031070738,0.05120261833892501,0.01882212476878902,0.17200313806625828
cell_17_Pos30,0.011758864631762218,0.046055553141068684,0.0,0.0,0.06565366086067238,0.008819148473821663,0.00391962154392074,0.011758864631762218,0.000979905385980185,0.00783924308784148,0.06075413393077146,0.03723640466724702,0.0,0.0,0.006859337701861294,0.06859337701861294,0.00391962154392074,0.020578013105583885,0.0,0.02253782387754425,0.0,0.1028900655279194,0.04017612082518758,0.1283676055634042,0.00195981077196037,0.04997517468498943,0.03527659389528665,0.019598107719603696,0.04115602621116777,0.005879432315881109,0.0842718631942959,0.15678486175682957,0.03135697235136592,0.3047505750398375,0.02841725619342536,0.029397161579405542,0.0,0.38020328976031176,0.01861820233362351,0.06369385008871202,0.009799053859801848,0.0029397161579405545,0.08819148473821664
cell_17_Pos31,0.017430678583463834,0.1025639921105726,0.0010894174114664896,0.4337602166342966,0.157965524662641,0.023504248192006225,0.0054470870573324484,0.04914524621964938,0.2549236742831586,0.023504248192006225,0.10240523667785002,0.10470074194620953,0.12201475008424684,0.061965745233470954,0.0054470870573324484,0.1399571142342189,0.004357669645865959,0.02457262310982469,0.0,0.02457262310982469,0.0010894174114664896,0.12927336505603423,0.041397861635726604,0.1634613624262251,0.0010894174114664896,0.06410249506910788,0.03812960940132714,0.019230748520732362,0.0631862098650564,0.008546999342547717,0.0936898973861181,0.14850411357676657,0.0522920357503915,0.3141022258386286,0.06645446209945587,0.048076871301830915,0.0,0.26388860470116077,0.020698930817863302,0.05769224556219709,0.05120261833892501,0.0181623736029139,0.1361771764333112
cell_17_Pos32,0.009900558003369517,0.07837941752667534,0.0008250465002807931,0.36137036712298737,0.14438313754913878,0.024751395008423792,0.007425418502527138,0.007425418502527138,0.12705716104324213,0.029701674010108554,0.1080810915367839,0.0602283945204979,0.1072560450365031,0.07342913852499058,0.009075511503088723,0.11303137053846865,0.0,0.028876627509827762,0.0,0.011550651003931104,0.0,0.09405530103201042,0.051152883017409174,0.1336575330454885,0.0033001860011231724,0.02722653450926617,0.03795213901291648,0.012375697504211896,0.056103162019093926,0.004125232501403966,0.08745492902976407,0.0602283945204979,0.03630204601235489,0.30856739110501663,0.044552511015162825,0.03630204601235489,0.0,0.2846410425968736,0.017325976505896654,0.04290241801460124,0.01320074400449269,0.011550651003931104,0.1204567890409958
cell_17_Pos33,0.018847709716784223,0.16383009215358593,0.0,0.3610061322676363,0.12468484889564947,0.033345947960464396,0.010148766770576122,0.010148766770576122,0.005799295297472069,0.0,0.17252903509979403,0.10583713917886527,0.08698942946208103,0.08119013416460898,0.013048414419312156,0.07684066269150491,0.0028996476487360345,0.037695419433568446,0.0,0.010148766770576122,0.0,0.10293749153012922,0.04349471473104052,0.15513114920737783,0.004349471473104051,0.03624559560920043,0.04929401002851258,0.02174735736552026,0.0420448909066725,0.004349471473104051,0.07394101504276888,0.12758449654438553,0.033345947960464396,0.2928644125223395,0.028996476487360343,0.03624559560920043,0.0,0.2856152934004994,0.011598590594944138,0.08119013416460898,0.02609682883862431,0.010148766770576122,0.07684066269150491
cell_17_Pos34,0.023870455570308,0.12186495738525664,0.0012563397668583158,0.2676003703408213,0.13694103458755644,0.03015215440459958,0.01507607720229979,0.054022609974907584,0.005025359067433263,0.007538038601149895,0.048997250907474324,0.08291842461264885,0.07789306554521559,0.05150993044119095,0.017588756736016422,0.1017635211155236,0.0012563397668583158,0.03643385323889116,0.0,0.017588756736016422,0.0,0.11809593808468169,0.02763947487088295,0.16332416969158106,0.0012563397668583158,0.0640733281097741,0.05779162927548253,0.032664833938316214,0.05150993044119095,0.010050718134866526,0.05779162927548253,0.1897073047956057,0.0314084941714579,0.4321808797992607,0.04648457137375769,0.0628169883429158,0.0,0.2374482159362217,0.023870455570308,0.07538038601149895,0.020101436269733052,0.013819737435441475,0.1344283550538398
cell_17_Pos36,0.0052122614238488815,0.058203585899645846,0.0,0.330978600414404,0.015636784271546644,0.009555812610389616,0.003474840949232588,0.004343551186540734,0.001737420474616294,0.027798727593860702,0.06428455756080287,0.026930017356552555,0.05125390400118067,0.029536148068476997,0.0026061307119244407,0.007818392135773322,0.0026061307119244407,0.026930017356552555,0.0,0.004343551186540734,0.0,0.06862810874734361,0.04777906305194808,0.0721029496965762,0.0026061307119244407,0.010424522847697763,0.04430422210271549,0.017374204746162938,0.03127356854309329,0.003474840949232588,0.02606130711924441,0.09034586468004728,0.023455176407319967,0.2093591671912634,0.019111625220779232,0.017374204746162938,0.0,0.18937883173317605,0.007818392135773322,0.08773973396812285,0.007818392135773322,0.01650549450885479,0.06080971661157029
cell_17_Pos37,0.013686554685309663,0.10036806769227086,0.0,0.344119089230643,0.171407803916021,0.019552220979013806,0.011079591888107823,0.020855702377614724,0.07755714321675476,0.016945258181811963,0.06973625482514924,0.1029750304894727,0.10493025258737408,0.07560192111885337,0.018248739580412884,0.114706363076881,0.0026069627972018406,0.03780096055942669,0.0,0.022810924475516105,0.0006517406993004601,0.09450240139856673,0.02867659076922025,0.14859687944050493,0.003910444195802761,0.05148751524473635,0.03454225706292439,0.03519399776222485,0.0573531815384405,0.011079591888107823,0.0801641060139566,0.17401476671322288,0.03128355356642209,0.3747509020977646,0.04171140475522945,0.05148751524473635,0.0,0.34737779272714525,0.018900480279713344,0.06582581062934648,0.019552220979013806,0.011079591888107823,0.11209940027967916
cell_17_Pos38,0.03189462162818034,0.19022863613950416,0.0022781872591557386,0.279077939246578,0.17200313806625828,0.027338247109868864,0.012530029925356564,0.07973655407045085,0.050120119701426255,0.0022781872591557386,0.09910114577327464,0.04214646429438117,0.12871758014229923,0.06378924325636068,0.02847734073944673,0.13669123554934431,0.012530029925356564,0.05353740059015986,0.0,0.013669123554934432,0.0,0.12302211199440989,0.0410073706648033,0.19022863613950416,0.0,0.03303371525775821,0.0558155878493156,0.014808217184512302,0.05695468147889346,0.006834561777467216,0.10137933303243037,0.08087564770002872,0.03645099614649182,0.41349098753676655,0.04670283881269264,0.04328555792395903,0.0,0.22212325776768452,0.027338247109868864,0.0888493031070738,0.010251842666200824,0.014808217184512302,0.17200313806625828
cell_17_Pos39,0.024068441640148687,0.09836667452930334,0.0010464539843542907,0.3505620847586874,0.14127128788782925,0.024068441640148687,0.010464539843542908,0.01255744781225149,0.008371631874834326,0.006278723906125745,0.06592660101432032,0.032440073514983014,0.10255249046672049,0.06488014702996603,0.019882625702731523,0.08476277273269754,0.006278723906125745,0.02616134960885727,0.0,0.010464539843542908,0.0,0.07848404882657181,0.032440073514983014,0.11510993827897198,0.0020929079687085814,0.02511489562450298,0.031393619530628726,0.021975533671440107,0.05755496913948599,0.0031393619530628723,0.07848404882657181,0.06383369304561173,0.029300711561920142,0.3840486122580247,0.0334865274993373,0.029300711561920142,0.0,0.19673334905860668,0.01360390179660578,0.0690659629673832,0.02511489562450298,0.011510993827897198,0.10359894445107479
cell_17_Pos41,0.012295392747606852,0.13241192189730455,0.000945799442123604,0.26671544267885633,0.0945799442123604,0.01607859051610127,0.008512194979112436,0.006620596094865228,0.060531164295910656,0.003783197768494416,0.08039295258050634,0.04066937601131497,0.08701354867537157,0.05580216708529264,0.00945799442123604,0.05580216708529264,0.001891598884247208,0.034048779916449744,0.0,0.002837398326370812,0.0,0.07755555425413553,0.013241192189730456,0.13619511966579897,0.003783197768494416,0.015132791073977664,0.02837398326370812,0.00945799442123604,0.04539837322193299,0.003783197768494416,0.07944715313838274,0.10309213919147284,0.030265582147955328,0.35278319191210433,0.038777777127067765,0.03310298047432614,0.0,0.2610406460261147,0.01607859051610127,0.05012737043255101,0.017970189400348478,0.013241192189730456,0.11065853472846167
cell_17_Pos42,0.010395193032913313,0.08977666710243316,0.0,0.41486270376808587,0.12096224620117312,0.021735403614273296,0.014175263226699973,0.017955333420486632,0.014175263226699973,0.008505157936019985,0.20223375536758628,0.05953610555213989,0.1105670531682598,0.06898628103660653,0.011340210581359979,0.08505157936019984,0.006615122839126654,0.03024056155029328,0.0,0.013230245678253308,0.000945017548446665,0.09922684258689982,0.04914091251922657,0.12852238658874643,0.000945017548446665,0.036855684389419927,0.028350526453399947,0.029295544001846613,0.04725087742233325,0.012285228129806643,0.08032649161796653,0.14836775510612638,0.03213059664718661,0.2901203873731261,0.04158077213165325,0.037800701937866596,0.0,0.38084207202400594,0.010395193032913313,0.06237115819747988,0.016065298323593304,0.016065298323593304,0.1237972988465131
cell_17_Pos43,0.011527502962107162,0.07172668509755568,0.0012808336624563514,0.22670755825477418,0.06404168312281756,0.014089170287019864,0.003842500987369054,0.015370003949476217,0.00896583563719446,0.007685001974738108,0.10887086130878987,0.12808336624563513,0.08837752270948825,0.04226751086105959,0.011527502962107162,0.08581585538457553,0.010246669299650811,0.030740007898952433,0.0,0.011527502962107162,0.0012808336624563514,0.11655586328352797,0.05891834847299216,0.14345337019511137,0.0012808336624563514,0.05507584748562311,0.030740007898952433,0.06276084946036121,0.06532251678527391,0.006404168312281756,0.08325418805966284,0.21389922163021066,0.026897506911583376,0.34582508886321484,0.03842500987369054,0.040986677198603244,0.0,0.33685925322602045,0.012808336624563512,0.05379501382316675,0.023055005924214323,0.003842500987369054,0.1498575385073931
cell_17_Pos5,0.012515572759079042,0.058160602821602604,0.0,0.3393928848197317,0.052270921523212464,0.013987993083676577,0.007362101622987672,0.012515572759079042,0.12000225645469904,0.027975986167353153,0.058160602821602604,0.03901913860183466,0.06184165363309645,0.05742439265930384,0.007362101622987672,0.08024690769056562,0.0014724203245975343,0.024294935355859318,0.0,0.005889681298390137,0.0,0.07067617558068165,0.030920826816548223,0.1413523511613633,0.005889681298390137,0.022086304868963014,0.022822515031261783,0.019141464219767944,0.039755348764133426,0.005889681298390137,0.07141238574298041,0.10895910402021754,0.027239776005054384,0.33792046449513413,0.04343639957562726,0.03607429795263959,0.0,0.21129231657974618,0.013987993083676577,0.0493260808740174,0.019877674382066713,0.012515572759079042,0.08834521947585205
cell_17_Pos6,0.03155848418288773,0.1598963198599645,0.0010519494727629242,0.26614321660901985,0.20092234929771854,0.018935090509732636,0.008415595782103394,0.0862598567665598,0.03576628207393943,0.11045469464010706,0.08205205887550811,0.1209741893677363,0.0999351999124778,0.06311696836577546,0.017883141036969714,0.13570148198641724,0.0073636463093404705,0.03261043365565065,0.0,0.016831191564206788,0.0,0.10940274516734412,0.0389221304922282,0.15042877460509818,0.005259747363814622,0.05575332205643499,0.03576628207393943,0.029454585237361882,0.04838967574709452,0.008415595782103394,0.08205205887550811,0.1683119156420679,0.039974079964991124,0.36081866915768307,0.046285776801568666,0.05049357469262037,0.0,0.2714029639728345,0.017883141036969714,0.0431299283832799,0.016831191564206788,0.012623393673155093,0.1556885219689128
cell_17_Pos7,0.016887136679587016,0.1035923659884917,0.0,0.3751723524988618,0.1836476113905088,0.030797730429011044,0.02110892084948377,0.0209984525652348,0.004221784169896754,0.025198143078281762,0.128764417181851,0.07279463555948065,0.19736840994267327,0.0559958735072928,0.009499014382267697,0.06719504820875137,0.007388122297319319,0.034997420942058,0.0,0.018198658889870163,0.0010554460424741885,0.07419453239716296,0.0548831942086578,0.18198658889870162,0.005277230212370943,0.034997420942058,0.03588516544412241,0.04479669880583424,0.0548831942086578,0.00279979367536464,0.0633267625484513,0.10639215966385633,0.015831690637112827,0.4101697734409198,0.0369406114865966,0.034997420942058,0.0,0.25198143078281765,0.010554460424741886,0.06579515137106905,0.010554460424741886,0.015398865214505522,0.10343371216247048
cell_17_Pos8,0.009427636853462092,0.07123103400393581,0.0020950304118804654,0.25559371024941674,0.03666303220790814,0.012570182471282791,0.006285091235641396,0.010475152059402325,0.004190060823760931,0.006285091235641396,0.08903879250491976,0.06285091235641395,0.07542109482769674,0.027235395354446048,0.007332606441581627,0.05342327550295186,0.0020950304118804654,0.027235395354446048,0.0,0.009427636853462092,0.0,0.10265649018214279,0.034568001796027675,0.0932288533286807,0.004190060823760931,0.038758062619788605,0.05970836673859326,0.02933042576632651,0.025140364942565583,0.010475152059402325,0.051328245091071395,0.1696974633623177,0.021997819324744882,0.27235395354446046,0.01990278891286442,0.035615517001967904,0.0,0.38129553496224466,0.013617697677223024,0.04085309303166907,0.007332606441581627,0.010475152059402325,0.08799127729897953
