genes,cell3_pos0,cell4_pos0,cell8_pos0,cell9_pos0,cell2_pos1,cell4_pos1,cell5_pos1,cell6_pos1,cell7_pos1,cell9_pos1,cell10_pos1,cell12_pos1,cell13_pos1,cell4_pos2,cell5_pos2,cell6_pos2,cell7_pos2,cell8_pos2,cell11_pos2,cell12_pos2,cell13_pos2,cell15_pos2,cell4_pos3,cell5_pos3,cell6_pos3,cell8_pos3,cell9_pos3,cell11_pos3,cell12_pos3,cell6_pos4,cell7_pos4,cell8_pos4,cell11_pos4,cell12_pos4,cell13_pos4,cell14_pos4,cell15_pos4,cell3_pos5,cell4_pos5,cell6_pos5,cell7_pos5,cell3_pos6,cell4_pos6,cell8_pos6,cell9_pos6,cell13_pos6,cell15_pos6,cell2_pos7,cell4_pos7,cell5_pos7,cell7_pos7,cell10_pos7,cell11_pos7,cell12_pos7,cell14_pos7,cell15_pos7,cell16_pos7,cell17_pos7,cell3_pos8,cell7_pos8,cell10_pos8,cell11_pos8,cell6_pos9,cell7_pos9,cell8_pos9,cell9_pos9,cell12_pos9,cell13_pos9,cell17_pos9,cell4_pos10,cell6_pos10,cell7_pos10,cell8_pos10,cell9_pos10,cell10_pos10,cell6_pos11,cell8_pos11,cell9_pos11,cell10_pos11,cell11_pos11,cell12_pos11,cell13_pos11,cell14_pos11,cell4_pos12,cell5_pos12,cell7_pos12,cell9_pos12,cell2_pos13,cell3_pos13,cell4_pos13,cell5_pos13,cell8_pos13,cell9_pos13,cell11_pos13,cell12_pos13,cell13_pos13,cell14_pos13,cell17_pos13,cell18_pos13,cell3_pos14,cell4_pos14,cell5_pos14,cell6_pos14,cell7_pos14,cell9_pos14,cell11_pos14,cell12_pos14,cell13_pos14,cell16_pos14,cell18_pos14,cell4_pos15,cell5_pos15,cell7_pos15,cell11_pos15,cell5_pos16,cell7_pos16,cell8_pos16,cell9_pos16,cell10_pos16,cell12_pos16,cell13_pos16,cell2_pos17,cell4_pos17,cell6_pos17,cell8_pos17,cell10_pos17,cell11_pos17,cell12_pos17,cell2_pos18,cell4_pos18,cell5_pos18,cell7_pos18,cell8_pos18,cell2_pos19,cell3_pos19,cell5_pos19,cell6_pos19,cell7_pos19,cell9_pos19,cell4_pos20,cell6_pos20,cell8_pos20,cell10_pos20,cell1_pos21,cell4_pos21,cell5_pos21,cell6_pos21,cell8_pos21,cell10_pos21,cell5_pos22,cell7_pos22,cell8_pos22,cell9_pos22,cell11_pos22,cell5_pos23,cell8_pos23,cell9_pos23,cell10_pos23,cell12_pos23,cell14_pos23,cell15_pos23,cell17_pos23,cell18_pos23,cell2_pos24,cell3_pos24,cell6_pos24,cell7_pos24,cell8_pos24,cell9_pos24,cell10_pos24,cell13_pos24,cell4_pos25,cell6_pos25,cell2_pos26,cell4_pos26,cell5_pos26,cell6_pos26,cell7_pos26,cell8_pos26,cell9_pos26,cell10_pos26,cell11_pos26,cell12_pos26,cell2_pos27,cell3_pos27,cell5_pos27,cell6_pos27,cell7_pos27,cell8_pos27,cell9_pos27,cell3_pos28,cell6_pos28,cell7_pos28,cell9_pos28,cell11_pos28,cell12_pos28,cell5_pos29,cell7_pos29,cell9_pos29,cell11_pos29,cell12_pos29,cell13_pos29
BGN,0.5477365760432741,0.4966907279501552,0.46776293110603967,0.4138815884775366,0.3176061933790473,0.40919028883762937,0.5256575318651718,0.36398446958882275,0.3548083212321413,0.3643888109588222,0.452117031175789,0.33151228977883657,0.2939588813480454,0.3812268493631064,0.3556498271801584,0.4069092897090539,0.34054805675829325,0.3833458291453196,0.5499493997449609,0.4026047349142123,0.329033099017598,0.45216718174814163,0.41529963868931435,0.44839521531341914,0.4212675315742964,0.4251844735917259,0.4246284276796259,0.5102704394963132,0.3885788266620586,0.48186906392442336,0.43688354426748616,0.313700747112138,0.4342917064871594,0.46033121083548856,0.4051758969862792,0.41538030876602955,0.4067594407008977,0.3072316164341846,0.35910142563265973,0.34750538773474127,0.42557453446923693,0.3969466663123489,0.4061063834065407,0.38654475975286084,0.4002933744339873,0.36846503853654006,0.3892668965665777,0.3838435606572483,0.38461206478542714,0.4118696466042002,0.33062696634865907,0.3504768346859914,0.46440688312041833,0.40154965732375003,0.4776506332148885,0.38277144838885047,0.4202639257453681,0.40520032173938847,0.32942367882597845,0.33080621017772566,0.5001085915105679,0.40663721231214556,0.35166473990807556,0.4407319418779753,0.4163273784753985,0.38198970290062834,0.409521515810623,0.472774550182291,0.4578720141510403,0.43942131554819913,0.38572168527314604,0.34554488973662567,0.4754943782978932,0.33916093858653645,0.428754367156775,0.37188627746023534,0.30363101422781524,0.3320264079482174,0.3712392796605085,0.3734468686131703,0.448595362020275,0.4286278529282906,0.38367575941986487,0.4044627251391422,0.3789344445462001,0.38129210317938417,0.4586735161911752,0.3830762198285412,0.3727432261373514,0.49071650997359173,0.39533215036818303,0.6107072919778287,0.3878055506290881,0.5432647705333189,0.4219792090843684,0.4607327529058205,0.4269798078138436,0.4215963969684621,0.4598494769380987,0.3391911407796577,0.38804323430889504,0.3814735786983451,0.4075051135414067,0.30254287284627296,0.4044616946695409,0.4685498604690651,0.4213307785218328,0.4423942314254242,0.3722938316793106,0.4682294238785621,0.29124030051579586,0.25278326899084985,0.383004024970687,0.4121310581965457,0.4053438501695808,0.33817750239274,0.4343264646709635,0.3817949749277126,0.4016725565319152,0.39829021221304345,0.40094534412843263,0.4048598386643047,0.40360123641151185,0.406136811482246,0.36184479767411953,0.30969614384058614,0.315008290505249,0.6182099282400937,0.3645240115803523,0.3601911181066676,0.36646833462812123,0.40095595118548233,0.3393781017491911,0.40083175580611535,0.3647767532650041,0.3690169760224495,0.5375101455039963,0.38045818300595374,0.37163975446956216,0.29769582416072893,0.4127023627518255,0.39580004865316215,0.4796083090590041,0.326355093539129,0.37392286657711565,0.30982193919497486,0.41908299280809724,0.35277345794583836,0.3669515671838883,0.3916121112685789,0.37854924339862167,0.31845772057501176,0.38889478047861875,0.3776165384464457,0.34180734560152265,0.3970776192137504,0.3892363497108893,0.49598455780537404,0.3302349712544369,0.32585581083478515,0.3932044100881449,0.3219853346550952,0.4325496153172337,0.4089539923995348,0.31757817995825227,0.3814418837216837,0.4373879449901989,0.43960505074802947,0.4636588532010248,0.441080880304578,0.34930691493520705,0.419045557411663,0.3977889300114245,0.3167190761328363,0.4187503523139984,0.3589306817636713,0.3856139300557954,0.3495364199176516,0.5149914725552903,0.44307103295232486,0.2779123831659113,0.2673049168369012,0.5238766043721008,0.3810237181845195,0.41930105249121796,0.38942560474603377,0.35411731377194,0.3681182027549046,0.37314008732022774,0.49373332146685384,0.32210368083564045,0.4262570397475546,0.29772136642300995,0.31354092261936006,0.41849442039033136,0.39352097318781415,0.29812825751989663,0.35870817614538564,0.39167750689783865,0.4449219298678521,0.4186143863810787,0.4537763001770578
CCND1,0.026668822054541436,0.06390828779494095,0.021483892451634387,0.13747815001876215,0.10052673093190027,0.04932514517397569,0.04505635987415759,0.04763555138914123,0.06890480441319846,0.10277633129607806,0.02729076646936352,0.014923382819626083,0.02240942144805727,0.057445141684851646,0.03929464382702125,0.0360362470591044,0.028733742288980995,0.07382956709465414,0.036826968732921496,0.02943017068086347,0.04317628901135901,0.019690017245642247,0.010928937860245116,0.09633042988830487,0.045223585653250034,0.029593805690333194,0.024294661285152726,0.08056901676257577,0.07610414807897461,0.005444848179936987,0.035720038210549185,0.04212236180304326,0.025007199989663692,0.03372389822970612,0.14518802975341671,0.03762502796793746,0.0937738830358357,0.04398690543661233,0.04220902832933614,0.07916957422182615,0.10794198171569001,0.04982594137811911,0.04591456186662643,0.03457908393955305,0.061881101361775825,0.05571547961742037,0.09886143404865466,0.10551874775039892,0.0406190959509362,0.04657183283157034,0.04417860326210531,0.03942864390217403,0.0973357232827875,0.03438147308264742,0.1992339539612904,0.018310251517462094,0.02183189224651263,0.022142094084119587,0.06477431887027667,0.03938169168782448,0.05998854586050876,0.11401788502085651,0.06657730512822789,0.04563792297552999,0.11513370909996434,0.1293480982444491,0.09652337786840771,0.048489697454593944,0.04878547542563803,0.04827445438416836,0.017532803876052095,0.07710505804040407,0.08151332199392454,0.05170136258941105,0.02668595646203994,0.11568218172904267,0.06288797705689377,0.034504705139716714,0.02737990348906137,0.12123088645278288,0.08971907240405501,0.08917760698508058,0.08369131296127363,0.03532425547066744,0.07947880771943304,0.07892804571140982,0.06790750759194022,0.08300919551189472,0.021619107115966384,0.04363329792290958,0.03915430243263155,0.11284808656112051,0.036678264304019874,0.11777068452120898,0.06876698222115633,0.051929111238785526,0.0593812977754352,0.054480647719582574,0.08251785067404706,0.0876243780347449,0.04004377356504568,0.037242887739029513,0.03533281331283873,0.005818132170120633,0.05105407085590278,0.032135056802081896,0.08412594579470872,0.0623198830355815,0.03017216493005402,0.04198409727786499,0.03137793829532854,0.056041573785707274,0.14693249039796175,0.06500489876917125,0.09534683946069336,0.0570949030013717,0.06177509891381319,0.08325341872358981,0.049959273200486966,0.07504874918554379,0.0665162782885879,0.02946163145209729,0.10121661101229137,0.12386330142715801,0.055000409246466174,0.023995827125662846,0.09075395425829719,0.0766157603374475,0.08811106712663486,0.06784182224533351,0.05684271613757355,0.03674355179674035,0.09191490255707259,0.06431255783456327,0.03698197498539212,0.07242389249038728,0.10098675460984174,0.04892810335775015,0.09703560196629775,0.035560934626708236,0.04535806157788041,0.11834552949762323,0.05017440771694196,0.049541570176717876,0.040504757496950955,0.056875525069608905,0.034111406391356756,0.05998407192182507,0.07644824316331007,0.05959314736695766,0.043876237829186725,0.08325163761224928,0.06730871200591479,0.06240000720494929,0.0577377272975545,0.0600795702114718,0.034652511464944594,0.09165735494465929,0.027821993915208967,0.038855435438294166,0.09251868472662234,0.15219242506205466,0.06616626535674579,0.049737647724267746,0.009587265810060445,0.03607331299644644,0.08384246130509175,0.025793153487767038,0.047029116449518765,0.05195689567497534,0.12260441385143028,0.037903618258341376,0.09107994811296065,0.10239789679482676,0.07174394148037035,0.0905712935291507,0.11391016820050132,0.09923279718001127,0.12211138009042968,0.08246432474506993,0.06722568869599352,0.04740879657107305,0.012375037898553563,0.051692495683676606,0.12435792084755067,0.15652154531593,0.044705840276856215,0.07111374371401567,0.13164309649983705,0.025952648948898732,0.06842617054021377,0.05205118967214363,0.12062848467139198,0.0480576116514793,0.06343033897902235,0.10969832438421367,0.0877923703126076,0.03326729052961237,0.06202122312323779,0.12148039040760468,0.04077412854361155,0.03751972528765064
CDKN1A,0.10564956429299108,0.05381750551152923,0.030272757545484818,0.0622269521137555,0.027681273734871094,0.06252483191067341,0.08260332643595558,0.02198563910268057,0.007199009416304317,0.01712938854934634,0.02456168982242717,0.009593603241188195,0.00527280504660171,0.016972428225069804,0.005328087298579152,0.0330332264708457,0.02447689157950233,0.010411862026169174,0.03437183748406006,0.028252963853628927,0.05062047677193816,0.07594720937604867,0.026411599828925693,0.03211014329610162,0.007864971417956527,0.010267238708891109,0.014788054695310353,0.14579155414180378,0.04029043133592774,0.014973332494826715,0.04726035824780354,0.042676603405714886,0.02584077332265248,0.015175754203367753,0.025886237863012283,0.013043343028884985,0.016440875597191974,0.012180989197831107,0.005194957332841371,0.02452154953773376,0.04954713914818558,0.00498259413781191,0.02849869357238882,0.011114705551999194,0.02272196690627706,0.00445723836939363,0.013240370631516249,0.07442385107032967,0.008885427239267293,0.01746443731183888,0.013538604225483886,0.012412721228462193,0.017322459228292692,0.027894402689695078,0.20434251688337476,0.006975333911414131,0.02365121660038868,0.008856837633647835,0.011104168949190285,0.0075183229585846735,0.033054913025178295,0.02232518028380407,0.1416901621959722,0.032163869525611614,0.015545479709699828,0.04073089051101801,0.05435297006182182,0.033336667000033335,0.02032728142734918,0.008664645658696884,0.017532803876052095,0.009138377249233076,0.019760805331860497,0.016544436028611536,0.06315676362682786,0.014903839363864394,0.10808871056653617,0.03385367296726923,0.017716408139980884,0.018811689277155964,0.017180247907159468,0.005753393999037458,0.019564203029908123,0.019428340508867097,0.0876830717420842,0.05107108840150047,0.13700637496619517,0.008973967082366996,0.04323821423193277,0.0461627644691652,0.16293241980030548,0.11948620930000996,0.04920254967612421,0.09687588565454287,0.01797318853507495,0.0419852388739117,0.1866269358656535,0.012572457166057517,0.05701233319297798,0.016959557038982886,0.03623008084456514,0.04628758904707953,0.1201315652636517,0.03878754780080422,0.01588348871072531,0.1072896251295315,0.08763119353615491,0.013079481624751674,0.02608102392258907,0.01494349225144347,0.045078164874979024,0.009538991282673579,0.1322392413581656,0.05070382103995357,0.02970605048524115,0.030255418684487567,0.03896583162255909,0.01821168534578527,0.06194949876860384,0.11700513652549348,0.0572779063040618,0.08648414394002751,0.010121661101229138,0.009268682419719308,0.006513206358134152,0.006748826379092675,0.01709857109214295,0.039628841553852164,0.014211462439779816,0.006294602064000018,0.0822547539402535,0.008380108304519728,0.00606032324552127,0.008973845279241388,0.003922330680268861,0.055180108564104595,0.022803460718351362,0.008435879889267266,0.019803184074754645,0.024384640886885644,0.026878851305410612,0.01840930458851917,0.07526161157541295,0.01052758366255255,0.08100951499390191,0.014967243439370765,0.0316748773634027,0.03187964661579514,0.01427033872381788,0.00681064541336659,0.020071044964415204,0.01212402489498776,0.05235122044904484,0.010292784693599883,0.00808328182165763,0.020026523403823934,0.025787915508795976,0.2232300096232831,0.013910996957604484,0.018544639641004036,0.018503736945324464,0.033130323823032305,0.011850674392252977,0.021184553660336263,0.08508698406428646,0.026052948275211322,0.026970302238001544,0.006728648735939227,0.060896676428223016,0.018792919712225128,0.054747882914789624,0.011581661134493198,0.01591155720045698,0.05477096805304687,0.01610578278130763,0.011740723235260276,0.06722567303636143,0.03998933617701946,0.04247352350971467,0.04193101258223894,0.016633160089730356,0.016643513689844795,0.0721877210748958,0.006669999443055047,0.014323948998147196,0.032556481425713435,0.017647042214548506,0.011503693836090768,0.018157668482736145,0.12659828755560354,0.008344654943928508,0.0351697227514484,0.016682662773703144,0.046657875389785726,0.10280089420738105,0.015671189197744812,0.02011908486330591,0.021696059041051548,0.05932464820483615,0.0075925244004752925,0.00543655047248154,0.012034628865850204
COL4A1,0.04615757663286018,0.03812073307066653,0.04394432546925216,0.03762559895250333,0.0451641834621581,0.03751489914640405,0.016896134952809096,0.055574809953998106,0.045250916331055706,0.06228868563398671,0.08733045270196328,0.07888073776088073,0.030318629017959835,0.029375356543390047,0.04329070930095562,0.0330332264708457,0.04895378315900466,0.04448704683908647,0.07610906871470442,0.04237944578044339,0.061042339636748946,0.0646957709499674,0.05646617894459976,0.06307349576019962,0.024578035681114142,0.045296641362754894,0.03591384711718229,0.04220281830420635,0.05640660387029884,0.06669939020422809,0.02747695246965322,0.022723905709536498,0.048347253313349804,0.08178045320703735,0.039392101095888254,0.03812669500750995,0.04323341360743074,0.06090494598915554,0.05844326999446542,0.039935094961452124,0.055740531541708785,0.05480853551593102,0.01583260754021601,0.028404247521775713,0.03867568835110989,0.033429287770452225,0.08915182891887607,0.02446811542038236,0.03617638233130255,0.03492887462367776,0.057004649370458474,0.03212704317954921,0.05196737768487807,0.04865302794714257,0.05278848352820515,0.026157502167802996,0.03638648707752105,0.0214040242813156,0.029611117197840757,0.10346644452528432,0.05631577774660006,0.04544768843488686,0.02560665581854919,0.03955286657879266,0.039835291756105805,0.04018047307167993,0.03279920607178903,0.042428485272769705,0.02845819399828885,0.03960980872547147,0.03256092148409675,0.04226499477770298,0.05248963916275444,0.018612490532187977,0.05337191292407988,0.039033865000597225,0.0226003667548212,0.027343351242794377,0.03784869011723189,0.028565898531977576,0.04199616155083425,0.048903848991818384,0.04564980706978562,0.0441553193383343,0.04050855361184007,0.05919603428355736,0.0440803119456454,0.03421324950152417,0.030564944543262817,0.01707389918722549,0.03536517639076398,0.05310498191111554,0.029968825711821117,0.03799054339393838,0.02813194727229123,0.07513148009015778,0.026391687900193424,0.026821241954256038,0.03900843850045861,0.028265928398304805,0.012394501341561757,0.037774928992444216,0.025910729762748403,0.023272528680482532,0.03857418686890433,0.04561104836424527,0.04486717109051132,0.02154267561723805,0.0322177354337865,0.03557974345581779,0.026074624780625125,0.021462730386015556,0.04407974711938853,0.029902253433818773,0.01964432370798205,0.02049560620562061,0.03231312866260998,0.02796794535245595,0.12389899753720768,0.02363740131828151,0.030486627548936118,0.02851125624396512,0.020243322202458277,0.05139905705480707,0.02532913583718837,0.010498174367477495,0.02630549398791223,0.04227076432410897,0.017764328049724772,0.02238080733866673,0.03611184319328202,0.03029731463941748,0.035351885598874075,0.05234743079557476,0.06051595906700529,0.022072043425641837,0.04723574005944211,0.02615122765672853,0.03300530679125774,0.0071121869253416466,0.051517798335370346,0.04076346016029245,0.03394151110263721,0.027867133224403807,0.054148465285397594,0.030682849050710066,0.06822281278271351,0.0264265491683565,0.04586894589798604,0.057039155336945195,0.02753934076512784,0.02667285476897307,0.030662857691583407,0.05339382059804939,0.023095090919021802,0.044887035215467434,0.029817277307045347,0.02513185538805174,0.0314509496432797,0.022960030031719283,0.05782417795413895,0.03105967858409279,0.052340478565783985,0.035921634467526706,0.07430131002796846,0.02271282670146628,0.03693758784769777,0.050464865519544204,0.02411749561513783,0.05195689567497534,0.01619303579169834,0.023163322268986396,0.05102671791870687,0.020241444715256456,0.06149480698317458,0.042769777499876725,0.026143317291918336,0.028140643976421104,0.0778681264344769,0.046124113840462846,0.05267167361747945,0.05346098336738025,0.07837524002417258,0.04001999665833028,0.04101858122196698,0.030052136700658552,0.03411761494812711,0.028236339415859162,0.030868036420651442,0.08482085266225438,0.02670289582057123,0.037983300571564266,0.019249226277349783,0.02892788274166715,0.0349960490918744,0.027859891907101888,0.016461069433613924,0.04917773382638351,0.03168475529121931,0.059221690323707284,0.03443148632571642,0.058757305639151
DVL2,0.027694545979716104,0.03139354488172538,0.024413514149584533,0.024601353161252174,0.018939818871227587,0.03334657701902582,0.024405528265168695,0.02626062448375735,0.020568598332298047,0.023358257112745015,0.016374459881618113,0.028780809723564588,0.030318629017959835,0.03329207074917539,0.02797245831754055,0.0330332264708457,0.02447689157950233,0.028395987344097748,0.019641049990891463,0.02413273995830804,0.020843725729621593,0.02601895136031297,0.026411599828925693,0.024082607472076217,0.02752739996284784,0.035029402653863784,0.021125792421871938,0.038366198458369416,0.034023030905894536,0.043558785439495894,0.018134788629971123,0.02327814731220812,0.023340053323686116,0.029508410950992856,0.01800781764383463,0.02056834862247248,0.02496577405499522,0.01624131893044148,0.03376722266346891,0.02382093383665565,0.03450604333534353,0.01993037655124764,0.03166521508043202,0.01852450925333199,0.01982129027994382,0.02228619184696815,0.026480741263032497,0.020899848588243265,0.02094422134970148,0.02474128619177175,0.024226975982444852,0.016793681662037086,0.03876931351094078,0.03892242235771406,0.02383996030306039,0.026157502167802996,0.04366378449302526,0.02361823368972756,0.014805558598920378,0.021122907359833132,0.016527456512589148,0.015149229478295619,0.03471124455403334,0.01564728787732457,0.02040344211898102,0.01926461037683284,0.041233287633106214,0.03636727309094546,0.01981909939166545,0.03156406632811008,0.02254217641206698,0.022274794545005625,0.021613380831722415,0.02274859953934086,0.02668595646203994,0.030517385364103283,0.019652492830279304,0.019530965173424553,0.028990486047241446,0.02229533543959225,0.03626941224844776,0.03452036399422474,0.029346304544862183,0.030025617150067328,0.017946827549549398,0.020312364705142232,0.025018555428609552,0.015704442394142242,0.02087362066369168,0.017706265823789393,0.026523882293072985,0.05310498191111554,0.01431346899669068,0.013296690187878433,0.023443289393576025,0.02154505679055995,0.010368163103647417,0.017601440032480525,0.024005192923359144,0.017666205248940504,0.017161617242162433,0.022877773896832414,0.024732969318987115,0.013575641730281477,0.02552703542795139,0.024878753653224693,0.028743031479858815,0.02846710706563599,0.01994431241139164,0.030598579372003297,0.012816340993866585,0.03100172166868913,0.04310019718340211,0.04095308622457789,0.01724867447530131,0.029767428060544217,0.020908495016982925,0.015610016010673088,0.009991854640097393,0.014773375823925943,0.014781395175241754,0.023759380203304262,0.025304152753072844,0.020222579824842126,0.020986998265098932,0.011997913562831423,0.0230173072394232,0.05019653263487941,0.03055464424552661,0.013288604357333368,0.01069980539060208,0.029008067207952907,0.033331777850366985,0.0209389723182299,0.0145686568124272,0.029659308353206217,0.029318735209308895,0.018558935756387986,0.024423927025530725,0.018288480665164236,0.025758899167685173,0.02629900655502739,0.010330025118193933,0.022293706579523044,0.013643707788446638,0.026941038190867374,0.030456612849425677,0.01719823041115264,0.023444127903415088,0.015323952180074828,0.02520549832740514,0.01778190317931538,0.01944473902393094,0.02187216747389975,0.023095090919021802,0.03245677930964569,0.02337029842984635,0.028827716474529936,0.018144778640353673,0.018544639641004036,0.016190769827158905,0.01760048453098591,0.021726236385797126,0.03131629671527969,0.022769756298893558,0.016700607868725206,0.03283341142017579,0.022428829119797426,0.02532337039589472,0.014371056250525096,0.025446199101240248,0.028427713693756032,0.026336370538687415,0.01309740540398947,0.010249134497195762,0.022642823382287677,0.018673798065655955,0.026659557451346308,0.026545952193571667,0.02096550629111947,0.009702676719009373,0.009582629094153064,0.024750075797107127,0.03251624728489335,0.02995007517794414,0.030052136700658552,0.02823526754327761,0.021961597323446016,0.01997343533100976,0.03354854620223494,0.015854844393464167,0.04220366730173808,0.038498452554699567,0.024262095202688575,0.026976121174986514,0.022055747759788993,0.02652061186526688,0.034713694465682475,0.024269174265614788,0.05466617568342211,0.032619302834889244,0.026193015766850444
MXD1,0.004102895700698682,0.0011211980314901923,0.0019530811319667626,0.0028942768425002556,0.0029138182878811676,0.0020841610636891136,0.0018773483280898995,0.0006107121972966825,0.004113719666459609,0.0046716514225490025,0.0009096922156454507,0.0021319118313751547,0.002636402523300855,0.003916714205785339,0.002664043649289576,0.0030030205882587,0.0010642126773696666,0.0009465329114699249,0.0,0.0029430170680863465,0.002233256328173742,0.0014064298032601605,0.002732234465061279,0.0,0.002949364281733697,0.003623731309020391,0.0021125792421871933,0.0,0.006267400430033204,0.004083636134952741,0.001648617148179193,0.0011084832053432439,0.0016671466659775795,0.004215487278713265,0.0,0.001003334079144999,0.0024356852736580697,0.0006767216221017282,0.003246848333025857,0.004203694206468644,0.0008847703419318855,0.0033217294252079403,0.0023748911310324016,0.0012349672835554658,0.00048344610438887364,0.00148574612313121,0.0,0.0,0.0006346733742333781,0.0029107395519731463,0.0021376743513921923,0.002190480216787446,0.0024746370326132416,0.002594828157180937,0.0017028543073614561,0.005231500433560598,0.0,0.0014761396056079724,0.005552084474595142,0.0010740461369406677,0.0018363840569543498,0.0007973278672787169,0.0017071103879032793,0.00217323442740619,0.0009715924818562392,0.0005504174393380812,0.00281136052043906,0.0030306060909121215,0.0030490922141023767,0.0006189032613354917,0.0,0.001713445734231202,0.001235050333241281,0.001034027251788221,0.003558127528271992,0.0,0.00393049856605586,0.0013020643448949704,0.0008052912790900402,0.0,0.0019089164341288298,0.002876696999518729,0.0,0.0017662127735333722,0.003076599008494182,0.0023214131091591123,0.0035740793469442216,0.001682618827943812,0.002981945809098811,0.0006323666365639068,0.003789126041867569,0.0,0.002236479530732919,0.0018995271696969193,0.0007814429797858675,0.002762186768020507,0.0018851205642995304,0.0025144914332115033,0.003750811394274867,0.0035332410497881006,0.0009534231801201352,0.0031922475204882437,0.0017666406656419366,0.0019393773900402112,0.001701802361863426,0.002073229471102058,0.0014020990965784787,0.001538762544088432,0.001022785251866238,0.0021347846073490676,0.0008838855857839024,0.0011923739103341974,0.0009795499359864118,0.0019501469630751375,0.000958259693072295,0.0019519624957733913,0.0028511584114067627,0.0013008346675560908,0.005995112784058436,0.004727480263656302,0.0,0.0009503752081321705,0.0012652076376536423,0.0,0.001447379190696478,0.0007498695976769639,0.0019729120490934175,0.0026419227702568107,0.0007105731219889908,0.0020982006880000056,0.00133747567382526,0.0051569897258582935,0.00404021549701418,0.002991281759747129,0.002801664771620615,0.0,0.0016288186227393828,0.00253076396678018,0.0013202122716503095,0.0020320534072404708,0.0022399042754508844,0.001314950327751369,0.0029514357480554094,0.0006192696272089734,0.0034109269471116594,0.002245086515905615,0.0012182645139770269,0.0012584071032550714,0.0010193099088441342,0.002553992030012471,0.0037341479003563174,0.0016165366526650344,0.002243623733530493,0.004503093303449949,0.00115475454595109,0.0006905697725456529,0.002417617078949623,0.001478344434591279,0.0018144778640353672,0.0026492342344291483,0.006938901354496674,0.0,0.0009875561993544148,0.0027632026513482078,0.003595224678772667,0.0013360486294980165,0.0,0.002242882911979742,0.0030146869518922286,0.00442186346170003,0.0015421938849236516,0.0021057565699078543,0.0016460231586679635,0.0023813464370889947,0.005856648284111865,0.0025158692646986306,0.003734759613131191,0.00592434610029918,0.0,0.001397700419407965,0.0013860966741441963,0.002017395598769066,0.008250025265702376,0.0025012497911456426,0.001953265772474618,0.0012521723625274399,0.0,0.0010457903487355244,0.003631533696547229,0.003164957188890089,0.0,0.0014067889100579357,0.0038498452554699566,0.0023328937694892865,0.0029163374243228665,0.0023216576589251575,0.0009145038574229958,0.008678423616420619,0.0013482874592008216,0.004555514640285176,0.0018121834908271803,0.002831677380200048
